Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-30 09:30:00-04:00,163.25,163.25,163.25,163.25,163.25,795187
2024-09-30 09:31:00-04:00,163.25,163.77000427246094,163.22500610351562,163.69000244140625,163.69000244140625,144241
2024-09-30 09:32:00-04:00,163.72900390625,163.9199981689453,163.3300018310547,163.39999389648438,163.39999389648438,165154
2024-09-30 09:33:00-04:00,163.42999267578125,163.42999267578125,162.91000366210938,163.1199951171875,163.1199951171875,96723
2024-09-30 09:34:00-04:00,163.14999389648438,163.2239990234375,162.7301025390625,162.85000610351562,162.85000610351562,97085
2024-09-30 09:35:00-04:00,162.83999633789062,163.14999389648438,162.57000732421875,163.02000427246094,163.02000427246094,117536
2024-09-30 09:36:00-04:00,162.9949951171875,163.75,162.88999938964844,163.75,163.75,106898
2024-09-30 09:37:00-04:00,163.74000549316406,164.25799560546875,163.63999938964844,163.98739624023438,163.98739624023438,188253
2024-09-30 09:38:00-04:00,163.96009826660156,164.02000427246094,163.6649932861328,163.6649932861328,163.6649932861328,98895
2024-09-30 09:39:00-04:00,163.64999389648438,163.93499755859375,163.58999633789062,163.893798828125,163.893798828125,73152
2024-09-30 09:40:00-04:00,163.9199981689453,164.32249450683594,163.9199981689453,164.0500030517578,164.0500030517578,107333
2024-09-30 09:41:00-04:00,164.0399932861328,164.27999877929688,163.92999267578125,164.1999969482422,164.1999969482422,81847
2024-09-30 09:42:00-04:00,164.2050018310547,164.6999053955078,164.2050018310547,164.6300048828125,164.6300048828125,146670
2024-09-30 09:43:00-04:00,164.61500549316406,164.80990600585938,164.52000427246094,164.7698974609375,164.7698974609375,92691
2024-09-30 09:44:00-04:00,164.77000427246094,165.0800018310547,164.72999572753906,164.8350067138672,164.8350067138672,166923
2024-09-30 09:45:00-04:00,164.86000061035156,164.9600067138672,164.5500030517578,164.5500030517578,164.5500030517578,94241
2024-09-30 09:46:00-04:00,164.5500946044922,164.8300018310547,164.41009521484375,164.70399475097656,164.70399475097656,97784
2024-09-30 09:47:00-04:00,164.72999572753906,164.79989624023438,164.4600067138672,164.4810028076172,164.4810028076172,60793
2024-09-30 09:48:00-04:00,164.43499755859375,164.5500030517578,164.27999877929688,164.32000732421875,164.32000732421875,97491
2024-09-30 09:49:00-04:00,164.2949981689453,164.4783935546875,164.24000549316406,164.4149932861328,164.4149932861328,63631
2024-09-30 09:50:00-04:00,164.39999389648438,164.88999938964844,164.3159942626953,164.57000732421875,164.57000732421875,110033
2024-09-30 09:51:00-04:00,164.52999877929688,164.67210388183594,164.45399475097656,164.57000732421875,164.57000732421875,53922
2024-09-30 09:52:00-04:00,164.5399932861328,164.89999389648438,164.5399932861328,164.68190002441406,164.68190002441406,67992
2024-09-30 09:53:00-04:00,164.6699981689453,164.67039489746094,164.39999389648438,164.61500549316406,164.61500549316406,48170
2024-09-30 09:54:00-04:00,164.5800018310547,164.5800018310547,164.11000061035156,164.218994140625,164.218994140625,75966
2024-09-30 09:55:00-04:00,164.23370361328125,164.2595977783203,163.8802032470703,164.0238037109375,164.0238037109375,87835
2024-09-30 09:56:00-04:00,163.9862060546875,164.27000427246094,163.96499633789062,164.0500030517578,164.0500030517578,74387
2024-09-30 09:57:00-04:00,164.0800018310547,164.35000610351562,163.92999267578125,164.02000427246094,164.02000427246094,103183
2024-09-30 09:58:00-04:00,163.99000549316406,163.99000549316406,163.6652069091797,163.81500244140625,163.81500244140625,96601
2024-09-30 09:59:00-04:00,163.80499267578125,163.88999938964844,163.53790283203125,163.55499267578125,163.55499267578125,77104
2024-09-30 10:00:00-04:00,163.5399932861328,163.58999633789062,163.39639282226562,163.56500244140625,163.56500244140625,95619
