Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-30 09:30:00-04:00,118.75,118.8490982055664,118.66000366210938,118.81999969482422,118.81999969482422,13529735
2024-09-30 09:31:00-04:00,119.0,119.46939849853516,119.0,119.4583969116211,119.4583969116211,1966468
2024-09-30 09:32:00-04:00,119.3949966430664,119.3949966430664,119.3949966430664,119.3949966430664,119.3949966430664,1534830
2024-09-30 09:33:00-04:00,119.41999816894531,119.47000122070312,119.4000015258789,119.43800354003906,119.43800354003906,1287723
2024-09-30 09:34:00-04:00,119.59010314941406,119.61910247802734,119.59010314941406,119.61000061035156,119.61000061035156,1347390
2024-09-30 09:35:00-04:00,119.72540283203125,119.72540283203125,119.68000030517578,119.68000030517578,119.68000030517578,1287353
2024-09-30 09:36:00-04:00,119.68000030517578,120.55000305175781,119.5,120.51000213623047,120.51000213623047,2191220
2024-09-30 09:37:00-04:00,120.51000213623047,120.8499984741211,120.2802963256836,120.83499908447266,120.83499908447266,1779650
2024-09-30 09:38:00-04:00,120.83999633789062,120.91000366210938,120.44000244140625,120.51000213623047,120.51000213623047,1391890
2024-09-30 09:39:00-04:00,120.51000213623047,120.98999786376953,120.51000213623047,120.88980102539062,120.88980102539062,1329221
2024-09-30 09:40:00-04:00,120.87999725341797,121.0999984741211,120.80000305175781,120.8114013671875,120.8114013671875,1503106
2024-09-30 09:41:00-04:00,120.81449890136719,120.89990234375,120.44999694824219,120.66000366210938,120.66000366210938,1235524
2024-09-30 09:42:00-04:00,120.63999938964844,120.72000122070312,120.35009765625,120.37000274658203,120.37000274658203,718692
2024-09-30 09:43:00-04:00,120.36499786376953,120.66000366210938,120.26000213623047,120.52999877929688,120.52999877929688,794915
2024-09-30 09:44:00-04:00,120.54199981689453,120.97000122070312,120.4800033569336,120.95999908447266,120.95999908447266,1013224
2024-09-30 09:45:00-04:00,120.83899688720703,120.83899688720703,120.8301010131836,120.8301010131836,120.8301010131836,1298253
2024-09-30 09:46:00-04:00,120.83499908447266,120.95999908447266,120.68000030517578,120.94499969482422,120.94499969482422,617158
2024-09-30 09:47:00-04:00,120.94499969482422,121.2699966430664,120.94000244140625,121.12999725341797,121.12999725341797,1112632
2024-09-30 09:48:00-04:00,121.1259994506836,121.24600219726562,120.89990234375,120.94989776611328,120.94989776611328,785294
2024-09-30 09:49:00-04:00,120.92009735107422,121.0,120.75019836425781,120.94999694824219,120.94999694824219,799298
2024-09-30 09:50:00-04:00,120.95999908447266,121.13999938964844,120.87000274658203,120.9800033569336,120.9800033569336,668510
2024-09-30 09:51:00-04:00,120.97000122070312,120.98500061035156,120.69999694824219,120.73500061035156,120.73500061035156,762171
2024-09-30 09:52:00-04:00,120.73500061035156,120.94000244140625,120.72019958496094,120.88089752197266,120.88089752197266,539159
2024-09-30 09:53:00-04:00,120.88059997558594,120.98999786376953,120.76010131835938,120.98500061035156,120.98500061035156,623707
2024-09-30 09:54:00-04:00,120.9800033569336,121.0,120.44999694824219,120.45999908447266,120.45999908447266,803170
2024-09-30 09:55:00-04:00,120.45500183105469,120.56999969482422,120.30999755859375,120.53919982910156,120.53919982910156,1079284
2024-09-30 09:56:00-04:00,120.55000305175781,120.95999908447266,120.52999877929688,120.74340057373047,120.74340057373047,807331
2024-09-30 09:57:00-04:00,120.72699737548828,120.78990173339844,120.43000030517578,120.51000213623047,120.51000213623047,552007
2024-09-30 09:58:00-04:00,120.51080322265625,120.56999969482422,120.30000305175781,120.4000015258789,120.4000015258789,716574
2024-09-30 09:59:00-04:00,120.4000015258789,120.52999877929688,120.0999984741211,120.18000030517578,120.18000030517578,977902
2024-09-30 10:00:00-04:00,120.12989807128906,120.12989807128906,120.12989807128906,120.12989807128906,120.12989807128906,802330
2024-09-30 10:01:00-04:00,120.12920379638672,120.2499008178711,119.91999816894531,120.06999969482422,120.06999969482422,1156616
2024-09-30 10:02:00-04:00,120.06919860839844,120.25,120.06330108642578,120.1947021484375,120.1947021484375,793507
2024-09-30 10:03:00-04:00,120.1802978515625,120.19400024414062,119.83000183105469,119.91079711914062,119.91079711914062,901892
2024-09-30 10:04:00-04:00,119.91999816894531,119.95999908447266,119.7699966430664,119.83989715576172,119.83989715576172,950237
